,0,1
549,103.93316731573846,13.64
550,106.4838462300157,11.59
551,105.29144644703662,10.9
552,104.32621003731796,11.51
553,143.0762715934819,22.73
554,137.32264245552741,32.2
555,135.35250111355455,9.82
556,134.83688411646784,10.23
557,138.20708208454766,22.47
558,135.8416013135874,13.3
559,137.17668392537374,25.38
560,138.58340748347712,12.21
561,137.9958450490669,23.15
562,136.57341469038602,10.43
563,106.19626150424482,24.7
564,168.00557593728055,21.38
565,132.75159590800612,76.03
566,194.9849344185337,35.29
567,144.77690553814165,28.19
568,140.04214405259071,25.56
569,137.25449862563258,6.84
570,137.8181562686677,8.04
571,138.2063202038985,16.53
572,116.08473706813136,33.1
573,143.1414237737468,24.97
574,105.88876540121628,8.1
575,152.06473938511596,95.72
576,153.94210209191763,8.53
577,176.2238625845818,139.13
578,143.9041885662677,30.87
579,109.24947460461432,13.79
580,105.71337928023567,8.17
581,112.8790293362781,28.24
582,174.24355721910302,104.43
583,126.62161591510086,41.46
584,114.39869918501775,34.14
585,112.34409012310792,10.7
586,108.30405413843278,13.67
587,137.2392155228438,21.24
588,136.22232961249296,5.22
589,163.3380404480891,16.48
590,143.3018561144876,12.8
591,120.63242882414725,45.4
592,192.84215648498952,37.29
593,135.76984287959337,19.43
594,119.5788602061123,26.27
595,148.374093813429,69.95
596,103.96746584478933,12.37
597,135.31595735477745,12.66
598,139.44294447111025,19.25
599,121.00060612539222,36.45
600,115.7275606143877,19.13
601,105.29219450652039,11.21
602,119.81573806998456,13.39
603,118.9598253730977,29.59
604,172.99871625379066,16.67
605,121.30624351035428,41.14
606,133.0711155058119,2.49
607,138.49238397031726,3.18
608,137.99587563087402,8.85
609,129.15926936559615,9.4
610,107.65641084406028,9.6
611,105.09643673554585,55.94
612,104.82919419639747,43.64
613,116.59517743821125,2.23
614,195.35059053695764,24.91
615,144.48893967089657,24.53
616,104.2246305748966,16.06
617,151.3607527442325,72.82
618,140.93501271759757,21.99
619,127.53826033804711,1.8
620,182.1366082247593,127.74
621,157.0288901734138,15.04
622,192.27642953792147,30.62
623,114.28723283527755,25.67
624,129.66899208759662,39.71
625,138.4607769811278,13.47
626,162.01687569925883,19.97
627,105.30082023939337,11.19
628,104.65380547382911,12.53
629,103.3511383108374,31.08
630,116.84181648501382,22.14
631,105.96130345743045,41.97
