date time lat lon depth ML nstn dmin gap trms ERH ERZ fixed nph quality
2023-03-11 13:17:55.60 23.6493 121.5712 31.32 4.43 99 6.90 84 0.29 0.10 0.10 F 298 B
2023-03-13 00:11:51.78 24.8065 121.9860 6.26 4.30 99 5.80 108 0.34 0.10 0.10 F 229 C
2023-03-13 13:04:40.66 23.9472 121.4778 18.78 4.05 99 2.50 43 0.32 0.10 0.20 F 260 B
2023-03-13 13:58:12.76 23.4697 121.8762 29.64 4.06 99 42.70 98 0.34 0.30 0.40 F 271 C
2023-03-16 04:28:43.20 23.2742 121.2445 18.01 4.27 99 9.80 57 0.35 0.10 0.20 F 251 B
2023-03-19 05:12:16.70 22.8208 121.0487 10.61 4.22 99 3.20 23 0.41 0.10 0.10 F 241 B
2023-03-21 01:45:20.43 23.6413 121.3063 8.54 5.46 99 11.70 54 0.35 0.10 0.20 F 332 C
2023-03-21 01:46:12.57 23.6437 121.2940 7.08 4.90 99 12.50 61 0.36 0.10 0.50 F 224 C
2023-03-21 01:54:50.47 23.6302 121.3075 3.26 4.08 99 12.60 71 0.40 0.10 0.20 F 246 C
2023-03-22 15:43:05.31 23.6478 121.3135 6.47 4.78 99 10.70 66 0.33 0.10 0.30 F 338 C
2023-03-22 21:51:04.13 23.6580 121.2972 7.82 4.72 99 11.20 57 0.29 0.10 0.20 F 345 B
2023-03-24 10:04:18.61 23.6480 121.3175 6.71 4.36 99 10.40 67 0.40 0.10 0.30 F 289 C
2023-03-25 01:05:27.72 24.6250 121.5895 60.46 4.12 99 2.10 44 0.29 0.20 0.20 F 246 B
2023-03-30 06:26:22.50 23.7895 121.4080 58.16 4.00 99 4.20 38 0.29 0.20 0.20 F 275 B
2023-04-04 16:34:27.96 23.9275 121.4633 19.86 4.23 99 5.20 46 0.30 0.10 0.10 F 324 B
2023-04-05 18:09:14.33 23.2958 121.4367 25.90 4.41 99 2.70 95 0.31 0.10 0.10 F 299 C
2023-04-07 10:36:31.05 23.1968 121.3577 17.11 4.73 99 6.50 70 0.37 0.10 0.10 F 279 B
2023-04-08 12:14:50.33 23.4390 121.4392 31.74 4.76 99 6.10 69 0.32 0.20 0.10 F 317 B
2023-04-08 11:22:01.64 24.2997 121.8083 12.72 4.11 99 6.10 78 0.31 0.10 0.10 F 254 B
2023-04-09 17:35:19.11 23.7437 121.4040 19.69 4.06 99 3.40 57 0.30 0.10 0.10 F 293 B
2023-04-09 05:19:09.26 24.6360 121.5350 62.59 4.69 99 3.90 18 0.24 0.20 0.20 F 341 B
2023-04-14 03:54:02.39 22.7907 121.1602 6.31 4.22 99 4.30 48 0.45 0.10 0.20 F 169 B
2023-04-16 03:26:56.56 23.7430 121.3963 20.01 4.30 99 3.00 56 0.30 0.10 0.10 F 315 B
2023-04-17 08:49:04.76 24.3678 121.6703 23.02 4.70 99 4.50 25 0.23 0.10 0.10 F 289 B
2023-04-17 19:33:53.22 24.3555 121.9027 42.00 4.74 99 16.10 64 0.44 0.20 0.10 F 326 B
2023-04-21 11:44:44.19 23.4977 121.5055 28.95 4.62 99 8.30 78 0.29 0.10 0.10 F 321 B
2023-04-21 21:11:20.75 22.5005 121.3308 76.16 4.03 55 23.80 74 0.38 0.40 0.40 F 94 B
2023-04-22 08:03:46.94 24.3822 121.7338 5.94 4.07 99 5.10 50 0.34 0.10 0.10 F 267 B
2023-04-24 13:35:38.74 22.7998 121.1545 5.81 4.41 99 5.30 47 0.39 0.10 0.10 F 249 B
2023-04-24 18:31:52.09 24.2675 121.8937 27.38 4.35 99 15.40 73 0.40 0.20 0.10 F 327 B
2023-04-27 08:15:20.20 23.4660 121.5268 36.58 4.30 99 10.90 88 0.31 0.10 0.10 F 303 B
2023-05-04 15:38:20.90 23.4492 121.3007 14.08 5.10 99 6.30 63 0.30 0.10 0.10 F 354 B
2023-05-04 08:55:21.29 23.7367 121.7305 14.69 4.15 99 18.00 109 0.33 0.20 0.10 F 294 C
2023-05-08 02:02:52.72 23.4078 121.3792 30.81 4.37 99 8.50 72 0.40 0.20 0.10 F 287 B
2023-05-08 01:27:48.21 22.9500 121.6505 24.48 4.01 99 32.70 102 0.38 0.10 0.20 F 264 C
2023-05-12 17:30:21.63 23.2118 121.4742 30.28 4.78 99 11.80 87 0.35 0.20 0.20 F 311 B
2023-05-15 18:34:10.15 24.0562 121.5243 17.93 4.04 99 8.60 33 0.24 0.10 0.10 F 331 B
2023-05-17 23:03:15.69 22.8955 121.6275 15.90 4.08 99 29.40 92 0.31 0.10 0.20 F 258 C
2023-05-26 19:56:17.86 23.9035 121.6782 25.73 4.18 99 7.70 82 0.37 0.20 0.10 F 284 B
2023-05-29 16:27:39.53 24.0693 121.6612 27.80 4.07 99 5.90 53 0.36 0.10 0.10 F 282 B
2023-05-29 19:06:22.78 23.4457 121.5023 28.31 4.21 99 9.50 104 0.32 0.10 0.20 F 282 C
2023-06-10 08:36:14.11 23.8117 121.5830 27.00 4.38 99 3.40 84 0.31 0.10 0.10 F 312 B
2023-06-14 23:58:58.02 23.5645 121.5500 29.84 4.83 99 15.10 66 0.30 0.10 0.10 F 294 B
2023-06-17 01:47:29.02 23.2647 121.2405 17.03 4.40 99 9.10 65 0.40 0.10 0.20 F 269 B
2023-06-17 06:09:33.91 23.2643 121.2405 17.67 4.20 99 9.10 65 0.36 0.10 0.10 F 281 B
2023-06-21 10:55:42.50 24.2907 121.7792 60.45 4.17 99 3.60 52 0.29 0.20 0.10 F 290 B
2023-06-22 06:04:07.45 23.9028 121.7205 22.05 4.54 99 12.10 72 0.41 0.20 0.10 F 300 B
2023-06-22 18:45:30.29 24.5538 121.6723 59.33 4.87 99 9.90 36 0.28 0.20 0.10 F 325 B
2023-07-05 17:08:47.08 23.9967 121.5523 12.97 4.11 99 6.70 44 0.30 0.10 0.10 F 296 B
2023-07-06 18:21:25.73 23.4187 121.4440 36.98 4.41 99 8.40 84 0.36 0.20 0.10 F 331 B
2023-07-06 18:03:56.19 23.1340 121.1827 10.97 4.96 99 2.90 33 0.40 0.10 0.10 F 301 B
2023-07-09 22:11:33.64 24.0522 121.5135 20.06 5.32 99 9.80 29 0.30 0.10 0.10 F 349 B
2023-07-12 23:41:42.00 22.9867 121.9235 37.19 4.32 99 57.60 145 0.45 0.30 0.30 F 320 D
2023-07-14 02:39:14.43 24.7802 121.9653 92.21 4.22 99 7.20 101 0.26 0.20 0.20 F 275 B
2023-07-14 02:09:27.64 23.4922 121.3063 13.36 4.53 99 2.60 56 0.39 0.10 0.10 F 288 B
2023-07-15 07:50:51.11 23.4622 121.3167 14.17 4.19 99 4.60 66 0.42 0.20 0.20 F 254 B
2023-07-18 08:29:39.99 23.8827 121.4535 21.08 4.23 99 7.90 44 0.34 0.10 0.10 F 277 B
2023-07-27 02:42:55.39 22.6123 121.3473 25.09 4.19 99 14.20 56 0.34 0.10 0.10 F 213 B
2023-07-28 13:17:54.15 24.7208 121.8887 77.73 4.61 99 12.80 73 0.29 0.20 0.10 F 286 B
2023-07-31 16:38:56.10 23.9232 121.6292 48.34 4.47 99 3.50 79 0.32 0.20 0.10 F 314 B
2023-08-06 05:12:41.31 24.5885 121.8005 64.76 4.60 99 4.60 58 0.26 0.20 0.20 F 291 B
2023-08-07 04:50:45.89 22.6768 121.8125 27.28 4.40 99 35.10 113 0.42 0.20 0.30 F 289 C
2023-08-08 10:38:12.89 23.2655 121.5790 39.97 4.60 99 14.20 103 0.35 0.20 0.20 F 295 C
2023-08-08 06:26:24.25 23.2988 121.4282 27.19 4.06 99 3.00 115 0.28 0.20 0.10 F 205 B
2023-08-10 02:02:17.21 24.7942 121.9490 91.23 5.02 99 5.30 53 0.23 0.20 0.20 F 343 B
2023-08-12 18:27:53.17 23.3617 121.8567 28.30 4.25 99 41.70 110 0.34 0.30 0.40 F 304 C
2023-08-15 17:09:18.19 24.1663 121.6733 27.71 4.86 99 5.20 84 0.26 0.10 0.10 F 325 B
2023-08-20 07:10:42.09 23.5158 121.5623 33.67 4.32 99 14.40 88 0.34 0.20 0.10 F 272 B
2023-08-21 04:39:43.57 23.8110 121.5888 22.65 4.01 99 3.70 85 0.31 0.20 0.10 F 209 B
2023-08-22 17:19:14.99 24.9537 121.8112 127.30 4.15 99 2.50 46 0.29 0.30 0.20 F 310 B
2023-08-22 03:32:14.59 23.3307 121.8935 33.36 4.05 99 45.20 103 0.36 0.30 0.40 F 268 C
2023-08-27 11:04:46.16 22.8935 121.0768 9.56 4.20 99 5.60 41 0.44 0.10 0.20 F 208 B
2023-09-08 06:29:11.69 24.5203 121.6938 59.61 4.00 99 11.90 32 0.30 0.20 0.20 F 248 B
2023-09-15 10:34:30.78 24.3835 121.8283 43.09 5.30 99 8.50 56 0.26 0.10 0.10 F 321 B
2023-09-15 10:34:25.99 24.0440 121.6748 23.89 4.42 95 8.20 96 0.24 0.30 0.20 F 111 B
2023-09-20 11:09:52.52 24.2393 121.7738 10.63 4.13 99 8.00 78 0.35 0.20 0.20 F 239 B
2023-09-20 14:45:26.58 23.2178 121.4137 35.27 4.31 99 11.50 102 0.31 0.20 0.10 F 322 C
2023-09-25 17:36:31.06 23.2598 121.2457 17.21 4.15 99 8.40 61 0.39 0.10 0.20 F 245 B
2023-09-26 12:30:53.49 23.0985 121.3593 20.87 4.17 99 1.40 42 0.33 0.20 0.20 F 215 B
2023-09-30 08:04:55.16 24.5668 121.8890 60.17 4.45 99 4.70 68 0.32 0.20 0.10 F 269 B
2023-10-04 12:48:38.81 24.4370 121.8230 43.09 4.22 99 4.60 57 0.25 0.10 0.10 F 270 B
2023-10-11 10:36:57.46 23.2737 121.2440 14.53 5.88 99 9.70 68 0.35 0.10 0.10 F 351 B
2023-10-16 23:44:38.38 23.9310 121.4678 18.34 4.01 99 4.60 46 0.31 0.10 0.10 F 285 B
2023-10-16 12:56:24.03 24.6068 121.6262 52.24 4.04 99 6.30 23 0.21 0.20 0.20 F 295 B
2023-10-18 16:00:28.57 23.2695 121.2460 17.54 4.17 99 9.20 59 0.39 0.10 0.10 F 242 B
2023-10-22 06:52:11.10 24.7532 121.9322 79.05 4.57 99 9.90 84 0.31 0.20 0.20 F 292 B
2023-10-23 13:19:20.78 22.9985 121.3230 21.34 4.94 99 12.10 80 0.33 0.10 0.20 F 281 B
2023-10-28 02:16:10.80 22.5165 121.3672 29.65 4.78 99 20.30 63 0.34 0.10 0.30 F 229 B
2023-10-29 09:36:05.49 23.4395 121.4550 29.99 4.35 99 6.60 95 0.32 0.20 0.20 F 232 C
2023-10-29 18:12:37.45 23.7745 121.5197 7.25 4.23 99 4.60 77 0.33 0.10 0.10 F 277 B
2023-10-31 12:33:54.13 23.2437 121.6023 44.61 4.70 99 17.40 80 0.30 0.30 0.20 F 265 B
2023-11-02 21:00:55.82 24.4135 121.9483 29.60 4.18 99 17.60 77 0.32 0.10 0.10 F 253 B
2023-11-06 00:32:27.84 24.6232 121.9950 64.74 4.26 99 24.80 93 0.35 0.20 0.20 F 285 C
2023-11-07 21:34:14.54 24.2873 121.8502 15.50 4.12 99 10.50 71 0.43 0.20 0.10 F 236 B
2023-11-10 12:05:03.83 23.0680 121.3353 36.87 4.25 99 5.00 93 0.39 0.20 0.20 F 300 C
2023-11-10 16:54:39.94 23.4580 121.5703 39.05 5.50 99 15.40 101 0.29 0.20 0.20 F 284 B
2023-11-17 06:14:48.20 22.9868 121.4528 19.99 4.00 99 14.80 87 0.34 0.20 0.20 F 213 B
2023-11-19 16:40:15.79 24.2165 121.5963 39.50 4.15 99 4.70 69 0.26 0.20 0.20 F 282 B
2023-11-23 04:26:27.19 23.1955 121.5417 44.43 4.74 99 16.30 86 0.34 0.20 0.10 F 332 B
2023-12-01 22:27:30.03 23.4192 121.4390 23.80 4.94 99 8.20 72 0.29 0.10 0.10 F 314 B
2023-12-01 15:11:54.00 23.9967 121.0030 16.39 4.24 99 4.00 17 0.31 0.10 0.10 F 326 B
2023-12-05 19:49:02.11 24.7922 121.8662 91.69 4.22 99 7.80 41 0.33 0.20 0.20 F 355 B
2023-12-07 13:21:56.11 23.4655 121.3075 12.53 4.12 99 4.70 62 0.42 0.10 0.10 F 288 B
2023-12-10 09:18:20.64 23.3072 121.5742 39.61 4.15 99 12.60 95 0.32 0.10 0.10 F 339 C
2023-12-12 19:01:37.19 23.7603 121.5132 8.45 4.07 99 5.90 71 0.31 0.10 0.10 F 274 B
2023-12-23 21:07:51.69 22.6458 121.3032 18.95 4.53 99 17.30 44 0.30 0.20 0.20 F 238 B
2023-12-23 21:21:18.11 22.6452 121.3077 19.15 4.67 99 16.80 68 0.25 0.10 0.20 F 252 B
2023-12-24 09:19:17.26 22.6363 121.3230 20.97 4.44 99 15.50 48 0.36 0.10 0.10 F 225 B
2023-12-30 21:57:10.16 24.6018 121.8392 49.29 4.60 99 2.20 33 0.30 0.10 0.10 F 336 B
2024-01-02 15:05:58.36 23.2363 121.5708 39.93 4.42 99 15.10 87 0.37 0.20 0.20 F 321 B
2024-01-03 01:43:33.36 23.6200 121.5147 23.07 4.58 99 10.30 82 0.33 0.10 0.10 F 306 B
2024-01-06 02:22:21.30 23.9472 121.9490 39.42 4.13 99 34.20 103 0.40 0.20 0.20 F 291 C
2024-01-10 21:50:19.65 23.8773 121.6325 42.64 4.05 99 4.30 78 0.35 0.20 0.10 F 276 B
2024-01-10 13:02:18.79 23.8693 121.6275 41.15 4.26 99 4.60 77 0.34 0.20 0.20 F 301 B
2024-01-10 07:44:25.82 23.8690 121.6383 40.60 4.28 99 5.30 76 0.35 0.20 0.20 F 294 B
2024-01-18 01:20:59.13 22.8462 121.2772 17.90 4.14 99 14.20 75 0.40 0.10 0.10 F 193 B
2024-01-19 18:01:41.41 23.9005 121.6082 10.88 4.16 99 0.70 80 0.37 0.20 0.10 F 280 B
2024-01-28 18:11:22.69 23.6488 121.2793 6.88 5.38 99 15.20 54 0.36 0.10 0.40 F 342 C
2024-01-28 18:11:40.27 23.6367 121.2993 10.00 4.20 16 13.60 88 0.42 1.30 1.90 X 23 B
2024-01-28 18:11:55.69 23.6380 121.2750 6.60 5.13 99 15.80 74 0.44 0.20 0.50 F 258 C
2024-01-28 18:52:53.26 23.6297 121.2938 7.18 4.24 99 14.30 63 0.33 0.10 0.40 F 294 C
2024-01-28 20:42:43.61 23.6365 121.3018 7.98 4.01 99 13.30 62 0.34 0.10 0.30 F 279 C
2024-01-31 12:25:59.17 24.6767 121.7892 74.71 4.33 99 8.80 76 0.28 0.10 0.10 F 340 B
2024-02-01 01:16:17.72 23.6398 121.3055 10.19 4.06 99 12.80 64 0.37 0.10 0.20 F 281 C
2024-02-04 05:45:51.13 24.3438 121.9287 32.39 4.20 99 18.70 64 0.27 0.10 0.10 F 285 B
2024-02-05 00:59:42.50 23.6532 121.2732 7.85 4.22 99 15.80 61 0.39 0.10 0.20 F 315 C
2024-02-12 23:58:08.83 23.6680 121.2792 8.21 4.51 99 12.20 58 0.40 0.10 0.30 F 313 C
2024-02-24 04:37:08.96 23.6352 121.5765 22.37 5.03 99 8.60 61 0.30 0.10 0.10 F 328 B
2024-02-25 08:16:39.35 24.8218 121.9987 8.23 4.02 99 6.00 148 0.30 0.20 0.10 F 182 C
2024-02-26 05:34:18.45 23.0377 121.3457 19.76 4.28 99 7.20 99 0.37 0.10 0.10 F 240 C
2024-03-02 10:07:27.53 24.6620 121.9472 58.24 4.10 99 10.70 123 0.33 0.20 0.20 F 280 C
2024-03-05 07:43:16.32 23.4652 121.3025 12.21 4.06 99 5.00 61 0.37 0.10 0.10 F 256 B
2024-03-11 10:54:17.33 23.1897 121.4233 24.44 4.75 99 11.40 103 0.33 0.20 0.10 F 288 C
2024-03-13 14:26:01.27 24.3970 121.9203 27.38 4.32 99 15.40 77 0.40 0.20 0.10 F 294 B
2024-03-13 13:52:39.41 24.3987 121.8937 25.85 4.17 99 12.80 76 0.45 0.20 0.10 F 233 B
2024-03-13 13:36:54.40 24.3867 121.9415 27.53 4.70 99 17.80 67 0.26 0.10 0.10 F 321 B
2024-03-16 10:45:52.85 23.1960 121.4693 42.43 4.69 99 13.50 71 0.34 0.20 0.10 F 372 B
2024-03-19 11:20:29.59 23.8215 121.7720 18.93 5.06 99 19.60 88 0.37 0.20 0.10 F 345 C
2024-03-21 10:49:52.88 24.0770 121.5252 21.31 5.36 99 8.10 40 0.30 0.10 0.10 F 353 B
2024-03-25 10:13:36.46 23.9857 121.6185 43.03 4.84 99 1.30 71 0.34 0.20 0.10 F 387 B
2024-03-29 11:11:19.45 22.7793 121.3398 11.51 4.25 99 17.70 65 0.39 0.10 0.20 F 234 C
2024-03-29 21:29:55.47 24.4315 121.7557 25.38 4.04 99 0.90 39 0.33 0.10 0.10 F 299 B
2024-04-02 23:58:09.94 23.8757 121.5735 19.72 7.19 99 4.20 105 0.45 0.50 0.40 F 277 B
2024-04-03 23:43:51.88 24.2523 121.7747 23.75 4.15 99 6.80 69 0.33 0.10 0.10 F 300 B
2024-04-03 22:48:12.37 24.0590 121.6877 38.11 4.81 99 8.80 62 0.33 0.10 0.10 F 343 B
2024-04-03 22:46:35.82 23.9927 121.6595 38.22 4.97 99 5.00 68 0.32 0.10 0.10 F 347 B
2024-04-03 22:32:51.48 24.1157 121.7072 15.13 4.11 99 9.80 73 0.28 0.10 0.10 F 211 B
2024-04-03 22:19:36.97 23.8470 121.6127 37.82 4.32 99 6.40 106 0.28 0.20 0.10 F 198 B
2024-04-03 21:56:13.12 24.1838 121.6662 15.21 4.84 99 5.20 72 0.34 0.10 0.10 F 315 B
2024-04-03 21:49:33.14 24.1663 121.6713 31.87 4.00 99 5.00 89 0.30 0.20 0.20 F 224 B
2024-04-03 21:19:16.92 24.1617 121.7722 17.07 4.18 99 15.20 65 0.31 0.10 0.10 F 304 B
2024-04-03 20:29:18.82 24.2555 121.8070 12.59 4.81 99 8.30 97 0.36 0.10 0.10 F 285 C
2024-04-03 20:26:57.05 24.2478 121.6828 22.99 4.51 99 9.50 72 0.31 0.10 0.10 F 288 B
2024-04-03 20:25:59.79 24.1843 121.8147 3.71 4.05 99 15.30 84 0.35 0.10 0.20 F 247 C
2024-04-03 20:16:43.89 24.1540 121.8312 23.62 4.07 99 19.10 63 0.32 0.10 0.10 F 326 B
2024-04-03 20:10:20.00 24.1473 121.8438 23.41 4.17 99 20.30 63 0.29 0.10 0.10 F 353 B
2024-04-03 20:03:35.17 23.7857 121.8040 17.55 4.24 99 24.40 112 0.33 0.20 0.20 F 324 C
2024-04-03 19:54:13.37 24.1230 121.7005 18.66 4.14 99 8.80 86 0.30 0.10 0.10 F 223 B
2024-04-03 19:46:53.37 23.8093 121.7717 19.46 5.02 99 20.20 105 0.32 0.20 0.20 F 398 C
2024-04-03 19:35:44.31 24.0112 121.6472 38.09 4.20 99 5.20 100 0.35 0.20 0.20 F 214 C
2024-04-03 19:35:20.53 23.9672 121.6225 24.59 4.17 99 1.30 94 0.35 0.10 0.10 F 296 C
2024-04-03 19:33:15.74 23.9550 121.6130 24.79 4.12 99 2.20 161 0.27 0.20 0.20 F 240 C
2024-04-03 19:07:26.36 23.9462 121.6467 41.37 4.66 99 4.60 96 0.31 0.20 0.10 F 389 C
2024-04-03 18:55:58.53 24.1668 121.6733 18.54 4.26 99 5.20 60 0.33 0.10 0.10 F 323 B
2024-04-03 18:45:45.10 23.8650 121.5150 9.39 4.00 99 9.50 64 0.36 0.10 0.10 F 253 C
2024-04-03 18:32:21.76 23.8243 121.7037 23.43 4.22 99 13.60 162 0.49 0.10 0.10 F 142 C
2024-04-03 18:30:45.01 24.1720 121.6833 17.99 4.43 46 6.30 179 0.28 0.20 0.20 F 80 C
2024-04-03 18:29:48.51 23.8137 121.7618 19.23 5.46 99 19.10 104 0.31 0.20 0.20 F 261 C
2024-04-03 17:39:12.43 23.9253 121.6068 25.10 4.81 99 2.50 87 0.28 0.20 0.10 F 225 B
2024-04-03 17:20:12.92 24.0562 121.8088 23.28 4.07 43 21.00 97 0.31 0.40 0.40 F 73 C
2024-04-03 17:18:59.29 24.0900 121.7677 27.31 4.84 99 16.60 87 0.33 0.20 0.10 F 283 B
2024-04-03 17:02:33.56 24.1770 121.6873 17.78 4.03 99 6.90 157 0.27 0.10 0.10 F 254 C
2024-04-03 16:12:50.70 23.7905 121.7893 16.89 4.30 99 22.90 132 0.38 0.20 0.20 F 230 C
2024-04-03 15:55:12.47 24.2455 121.6777 13.65 5.10 99 9.80 147 0.30 0.10 0.10 F 252 C
2024-04-03 15:54:39.44 24.1772 121.6705 17.46 4.76 99 5.30 107 0.30 0.10 0.10 F 283 B
2024-04-03 15:42:36.26 24.1688 121.6778 18.78 5.10 99 5.70 61 0.37 0.10 0.10 F 341 B
2024-04-03 15:39:10.05 24.1648 121.6802 19.38 5.13 99 5.90 54 0.31 0.10 0.10 F 330 B
2024-04-03 15:30:00.56 23.9153 121.6675 34.28 4.52 99 6.80 81 0.31 0.10 0.10 F 329 B
2024-04-03 15:25:35.33 23.9953 121.6702 39.77 4.49 99 6.20 99 0.29 0.20 0.10 F 276 B
2024-04-03 15:20:04.12 24.1738 121.7215 12.18 4.38 99 10.20 76 0.38 0.10 0.10 F 294 B
2024-04-03 15:01:41.47 24.2333 121.6917 22.76 4.75 99 10.20 77 0.30 0.10 0.10 F 224 B
2024-04-03 14:49:15.81 24.1432 121.8395 22.39 4.84 99 20.50 90 0.33 0.10 0.10 F 244 B
2024-04-03 14:38:35.57 24.1680 121.6717 17.38 4.69 99 5.10 93 0.31 0.20 0.20 F 192 C
2024-04-03 14:29:14.21 24.1827 121.8290 21.28 4.47 40 16.20 114 0.37 0.30 0.20 F 60 C
2024-04-03 14:29:09.24 24.1738 121.6983 12.33 4.43 99 7.90 89 0.31 0.10 0.10 F 212 B
2024-04-03 14:17:03.50 24.3073 121.7573 14.63 4.21 99 0.80 79 0.30 0.10 0.10 F 266 B
2024-04-03 13:52:04.66 24.1643 121.8357 21.80 4.12 99 18.30 82 0.32 0.10 0.10 F 285 B
2024-04-03 13:42:46.90 24.1042 121.6775 42.17 4.16 99 8.20 58 0.28 0.20 0.20 F 334 B
2024-04-03 13:32:00.01 24.0603 121.7232 28.57 4.34 99 14.60 87 0.26 0.10 0.10 F 325 B
2024-04-03 13:24:30.55 24.1953 121.7690 23.93 4.25 61 12.80 144 0.26 0.20 0.20 F 86 C
2024-04-03 13:24:21.72 24.1987 121.7687 23.58 4.09 99 12.40 85 0.27 0.20 0.10 F 214 B
2024-04-03 12:52:10.24 23.8575 121.6473 37.11 4.33 99 6.90 99 0.41 0.20 0.20 F 295 C
2024-04-03 12:03:22.46 24.0167 121.6230 27.62 4.07 99 4.70 85 0.31 0.10 0.10 F 285 B
2024-04-03 12:02:07.49 24.0418 121.6423 16.46 4.38 99 7.90 79 0.32 0.10 0.10 F 307 B
2024-04-03 11:51:36.31 24.0312 121.6397 25.45 4.48 99 6.70 74 0.30 0.10 0.10 F 242 B
2024-04-03 11:22:34.94 23.9093 121.6298 34.11 4.47 99 2.90 100 0.35 0.20 0.10 F 219 C
2024-04-03 11:22:30.33 24.2180 121.7528 11.98 4.08 53 10.10 202 0.22 0.20 0.20 F 66 C
2024-04-03 11:10:35.41 23.8158 121.5432 8.84 4.12 99 3.70 65 0.39 0.10 0.10 F 299 B
2024-04-03 11:06:09.16 23.9410 121.6045 29.80 4.12 99 3.90 83 0.39 0.20 0.20 F 291 B
2024-04-03 10:56:38.06 24.0293 121.6710 39.86 4.98 99 8.40 93 0.25 0.20 0.10 F 356 B
2024-04-03 10:41:27.11 24.1115 121.7427 27.82 4.01 99 13.30 82 0.30 0.20 0.10 F 258 B
2024-04-03 10:38:55.65 24.1952 121.6548 30.97 4.75 99 5.20 62 0.33 0.10 0.10 F 371 B
2024-04-03 10:30:27.24 23.7823 121.8172 15.22 4.20 99 25.70 136 0.37 0.20 0.20 F 222 C
2024-04-03 10:26:14.99 24.1382 121.8158 28.04 4.04 99 19.80 95 0.32 0.20 0.20 F 209 C
2024-04-03 10:24:18.23 23.8177 121.5850 28.96 4.01 99 4.00 99 0.31 0.20 0.10 F 189 C
2024-04-03 10:07:37.64 24.1612 121.6780 15.54 4.02 99 5.60 109 0.37 0.20 0.20 F 212 C
2024-04-03 09:58:10.05 24.1432 121.6812 33.42 4.18 99 6.20 56 0.29 0.10 0.10 F 341 B
2024-04-03 09:53:42.63 24.0622 121.7793 24.54 4.46 99 19.20 121 0.34 0.20 0.20 F 253 C
2024-04-03 09:53:09.82 24.0058 121.6647 35.91 4.78 99 6.20 91 0.32 0.20 0.10 F 371 C
2024-04-03 09:44:45.75 24.1922 121.6720 25.51 4.08 99 6.20 80 0.38 0.20 0.20 F 219 B
2024-04-03 09:40:38.19 24.0812 121.6357 15.03 4.34 99 8.70 150 0.34 0.10 0.10 F 250 C
2024-04-03 09:34:08.23 23.7957 121.6008 37.60 4.16 99 4.00 105 0.28 0.20 0.10 F 212 B
2024-04-03 09:28:51.73 24.2118 121.7503 12.55 4.28 99 10.80 95 0.33 0.20 0.10 F 178 C
2024-04-03 09:23:32.63 23.8832 121.5180 15.72 4.36 89 8.80 87 0.35 0.20 0.20 F 128 B
2024-04-03 09:23:19.83 24.2225 121.7882 8.81 4.18 38 10.40 115 0.24 0.30 0.30 F 53 B
2024-04-03 09:22:39.54 23.7788 121.5347 16.44 4.28 99 3.00 88 0.34 0.10 0.10 F 169 B
2024-04-03 09:20:09.37 23.9838 121.6938 35.17 4.69 99 8.20 88 0.33 0.20 0.10 F 276 B
2024-04-03 09:18:37.73 24.1910 121.6280 29.15 4.10 99 3.60 90 0.39 0.20 0.20 F 198 B
2024-04-03 09:15:02.28 23.9633 121.6128 26.88 4.67 99 1.30 71 0.33 0.10 0.10 F 328 B
2024-04-03 09:08:18.05 23.7420 121.5277 18.74 4.24 55 4.30 116 0.28 0.10 0.10 F 91 B
2024-04-03 09:08:04.89 24.1033 121.6463 14.77 4.24 99 6.60 66 0.32 0.20 0.10 F 183 B
2024-04-03 08:56:29.67 24.0667 121.6307 14.94 4.87 99 10.20 78 0.36 0.10 0.10 F 312 B
2024-04-03 08:38:55.97 23.9672 121.6217 40.05 4.06 31 1.20 192 0.41 0.70 0.60 F 47 D
2024-04-03 08:38:01.73 23.7477 121.5263 18.47 5.00 99 4.90 76 0.35 0.10 0.10 F 219 B
2024-04-03 08:35:59.91 24.1043 121.7525 26.65 4.24 99 14.50 85 0.38 0.20 0.10 F 219 B
2024-04-03 08:28:14.59 24.1123 121.6737 42.38 4.55 99 7.30 87 0.33 0.20 0.20 F 187 B
2024-04-03 08:28:02.71 24.2492 121.7997 15.36 4.09 82 8.40 100 0.32 0.20 0.10 F 115 C
2024-04-03 08:17:12.37 24.0320 121.6327 23.63 4.95 99 6.60 83 0.33 0.10 0.10 F 301 B
2024-04-03 08:13:57.92 23.9932 121.6638 37.56 4.42 99 5.50 98 0.30 0.20 0.20 F 238 C
2024-04-03 08:09:47.75 23.7677 121.5478 22.50 4.63 99 2.70 115 0.36 0.20 0.20 F 197 C
2024-04-03 07:31:18.67 24.1392 121.7490 30.68 4.51 99 13.00 55 0.34 0.10 0.10 F 334 B
2024-04-03 07:24:47.43 23.9903 121.5867 13.65 4.50 99 3.20 54 0.38 0.10 0.10 F 316 B
2024-04-03 07:16:59.60 23.7630 121.5447 21.06 4.20 99 3.30 135 0.31 0.20 0.10 F 194 C
2024-04-03 07:13:09.35 24.3028 121.7158 25.79 4.10 99 3.50 111 0.30 0.20 0.10 F 196 B
2024-04-03 07:08:36.22 24.0548 121.6352 27.45 4.01 90 9.10 167 0.33 0.20 0.20 F 113 C
2024-04-03 07:05:19.37 24.2405 121.6918 11.46 4.64 99 9.60 79 0.34 0.10 0.10 F 335 B
